v,wɨkɨs,r-iši-jne,2-become.PFV-COND
v,wɨkɨs,r-iši-r,2-become.PFV-CVB
v,wɨkɨs,r-iši-r-i-jden,2-become.PFV-CVB-COP2-IRR
v,wɨkɨs,r-iši-r=a,2-become.PFV-CVB=be
v,?,r-iʔi-na=a,2-COP-CVB=be
v,hɨgas,r-ɨga-r=a,2-want.PFV-CVB=be
v,?,'r-ɨq''-a',2-come-IMP
v,hɨwɨs,r-ɨwɨ-n,2-give.PFV-NMLZ
v,?,r-ɨwɨ-s,2-give.PFV-INF
v,hɨwɨs,'r-ɨwɨlc''a-r-ɨ-ma',2-give.IPFV-CVB-COP2-Q
v,hɨwɨs,'r-ɨwɨlc''a-r=a',2-give.IPFV-CVB=be
v,waʔas,r-ɨʔɨ-r,2-do.PFV-CVB
v,raˤʁas,raˤʁa-r=a,1.drink.IPFV-CVB=be
v,raˤʁas,raˤʁa-r=a,4.drink.IPFV-CVB=be
v,raˤʁas,raˤʁɨ-n,1.drink.PFV-NMLZ
v,raˤʁas,raˤʁɨ-n,1.drink.PFV-NMLZ
v,raˤʁas,raˤʁɨ-n,4.drink.PFV-NMLZ
v,raʁas,raˁʁa-d,1.drink.IPFV-ATTR
v,raʁas,raˁʁa-d,4.drink.IPFV-ATTR
v,raʁas,raˁʁa-s,drink-INF
v,ruʔus,riχ,1.go.IMP
v,?,riχa-r=a,4.wash.IPFV-CVB=be
v,?,rɨgɨ<r>ga-r=a,<2>bring-CVB=be
v,?,rɨgɨ<r>gɨ-r,<2>bring-CVB
v,?,rɨˤxɨ-r=a,leave.to.PFV-CVB=be
v,wuruʔus,ru<r>u-r=a,<2>come.IPFV-CVB=be
v,wuruʔus,ru<r>u-s-diš,<2>come.IPFV-INF-NO
v,?,ruxa-d,1.say.IPFV-ATTR
v,?,ruxa-d,4.say.IPFV-ATTR
v,?,ruxa-r=a,1.say.IPFV-CVB=be
v,?,ruxa-r=a,4.say.IPFV-CVB=be
v,huxus,ruxu-r-i,1.speak.IPFV-CVB-СOP2
v,ruxus,ruxu-r=a,1.say.IPFV-CVB=be
v,ruχwas,ruxwa-r=a,1.say.IPFV-CVB=be
v,huxus,ruxʷa-r=a,say.PFV-CVB=be
v,wuruʔus,ruʔu-d,1.become.IPFV-ATTR
v,wuruʔus,ruʔu-d,1.go.IPFV-ATTR
v,wuruʔus,ruʔu-d,4.become.IPFV-ATTR
v,wuruʔus,ruʔu-d,4.go.IPFV-ATTR
v,wuruʔus,ruʔu-d,NPL.become.IPFV-ATTR
v,wuruʔus,ruʔu-d-diš,1.become.IPFV-CVB-NEG
v,wuruʔus,ruʔu-d-diš,1.go.IPFV-CVB-NEG
v,wuruʔus,ruʔu-d-i,4.become.IPFV-ATTR-COP2
v,wuruʔus,ruʔu-d-i,4.go.IPFV-ATTR-COP2
v,wuruʔus,ruʔu-r-dɨš,1.become.IPFV-CVB-NO
v,wuruʔus,ruʔu-r-dɨš,1.go.IPFV-CVB-NO
v,wuruʔus,ruʔu-r-i,1.become.IPFV-CVB-COP2
v,wuruʔus,ruʔu-r-i,1.go.IPFV-CVB-COP2
v,wuruʔus,ruʔu-r=a,1.become.IPFV-CVB=be
v,wuruʔus,ruʔu-r=a,1.go.IPFV-CVB=be
v,wuruʔus,ruʔu-r=a,4.become.IPFV-CVB=be
v,wuruʔus,ruʔu-r=a,4.go.IPFV-CVB=be
v,wuruʔus,ruʔu-r=a-j,become.IPFV-CVB=be-PST
v,wuruʔus,ruʔu-r=a-j,go.IPFV-CVB=be-PST
v,wuruʔus,ruʔur-i-j,become.IPFV-COP2-PST
v,wuruʔus,ruʔur-i-j,go.IPFV-COP2-PST
v,ʁagwas,ʁ-a<r>gu-ne,PV-<2>see.PFV-COND
v,ʁagwas,ʁ-a<r>gu-r,PV-<2>see.PFV-CVB
v,?,ʁ-a<r>gʷa-d,PV-<IPFV>4.see.IPFV-ATTR
v,?,ʁ-a<r>gʷa-r-ɨ-ma,PV-<IPFV>4.see.IPFV-CVB-INTRG
v,?,ʁ-agu-d,PV-4.see.PFV-ATTR
v,?,ʁ-agu-ga,PV-1.see.PFV-TEMP1
v,?,ʁ-aʁu-d,PV-4.force.PFV-ATTR
v,?,ʁ-e<l>gü-r=a,PV-<APL>see.PFV-CVB=be
v,ʁejis,ʁ-e<r>i-r,PV-<2>kick.out.PFV-CVB
v,'ʁeč''us','ʁ-eč''u-r',OUT-1.move.PFV-CVB
v,?,ʁa-d-ɨ<r>ga-d,OUT-HPL-<IPFV>stay.IPFV-ATTR
v,'ʁeč''us',ʁa-d-ubʁu-r=a,OUT-HPL-move.IPFV-CVB=be
v,ʁaχas,ʁa-r-ɨχa-r=a,OUT-<2>hit.IPFV-CVB=be
v,?,ʁa<r>urga-r=a,<2>see.IPFV-CVB=be
v,?,ʁe-d-ibʁu-r-diš,OUT-HPL-let.go-CVB-NO
v,?,'ʁe-q-e<r>č''u-r=xa',OUT-RE-<2>move.PFV-CVB=ADD
v,xidigas,ʁi-d-igɨ-r,OUT-HPL-выгонять.PFV-CVB
v,ʁiʁ,ʁiʁ,close
v,ʁiʁin,ʁiʁi-r,close.PFV-CVB
v,saptas,s-a<p>ta-s,PV-<3>leave-INF
v,sartas,s-a<r>tara,PV-<2>leave.IMP
v,satas,s-atɨ-r,PV-1.leave.PFV-CVB
v,'sekeč''us','s-e<l>č''u-jne',DOWN-<HPL>move.PFV-TEMP2
v,'sekeč''us','s-e<l>č''u-r=a',DOWN-<HPL>move.PFV-CVB=be
v,sedχɨn,s-e<r>χa-r=a,PV-<???>slice.IPFV-CVB=be
v,?,s-e<t>χɨ-r=xʷa,PV-<HPL>sleep.PFV-CVB=ADD
v,sixun,s-i<d>xu-ne,DOWN-<4>appear.PFV-COND
v,'suq''as','s-i<l>q''e-d',PV-<IPFV>sit.IPFV-ATTR
v,sixin,s-i<l>xe-r=a,<APL>put.IPFV-CVB=be
v,sixin,s-i<l>xe-r=a,DOWN-<IPFV>4.put.IPFV-CVB=be
v,sixin,s-ixi-r,DOWN-4.put.PFV-CVB
v,?,'s-ɨ<d>q''ɨ-r',PV-<HPL>sit.PFV-CVB
v,sɨχɨs,s-ɨ<w>χɨ-jne=xʷa,PV-<3>push.PFV-TEMP2=ADD
v,sɨχɨs,s-ɨ<w>χɨ-r=a,PV-<3>push.PFV-CVB=be
v,sɨχɨs,s-ɨ<w>χɨ-r=xʷa,PV-<3>push.PFV-CVB=ADD
v,'suq''as','s-u<b>q''u-r=a',PV-<1>sit.IPFV-CVB=be
v,'siq''un','s-u<d>q''ɨ-r',PV-<HPL>seat.PFV-CVB
v,'siq''un','s-ü<d>q''ü-ne',PV-<HPL>sit.PFV-COND
v,'suq''us','s-ü<d>q''u-r',PV-<HPL>sit.PFV-CVB
v,'suq''us','s-ü<d>q''u-r=a',PV-<HPL>sit.PFV-CVB=be
v,surgas,s-ü<lʲ>ge-r=a,PV-<APL>get.lost-CVB=be
v,sugas,s-u<r>gu-t,PV-<2>disappear.PFV-ATTR
v,'suq''as','s-ü<r>q''u-d',PV-<2>sit.PFV-ATTR
v,'suq''as','s-u<r>q''u-r',PV-<2>sit.PFV-CVB
v,'suq''as','s-u<r>q''u-r=a-na',PV-<2>sit.PFV-CVB=be-CVB
v,sukur,s-uku-r,PV-1.head.to-CVB
v,'suq''as','s-uq''u-r',PV-1.sit.PFV-CVB
v,?,'s-uq''ʷa',PV-1.sit.down.IMP
v,sačibkas,sa-č-w-i<l>xe-r=a,DOWN-EXPR-3-<IPFV>put.IPFV-CVB=be
v,cawɨr,sawɨ-r,drop.PFV-CVB
v,'sijč''in','si-j-ǯu-č''u-n',PV-PV-NEG-4.overboil.PFV-NMLZ
v,sigas,siga,leave.IMP
v,sɨχɨs,sɨχɨ-r,throw-CVB
v,sürgün,su<r>gu-n,2.disappear.PFV-NMLZ
v,sürgün,su<r>gun-diš,2.disappear.PFV-NMLZ-NEG
v,?,un a-d,sound 1.do.IPFV-ATTR
v,?,uˤ<r>uˤχuˤ-n,<2>keep.PFV-NMLZ
v,?,uˤrxuˤ-d,save.PFV-ATTR
v,?,uˤχuˤ-n,1.keep.PFV-NMLZ
v,?,uˤχuˤ-s,1.keep-INF
v,'hac''as','w-ac''a-r=a',3-know.IPFV-CVB=be
v,waʁas,w-aʁa-s,3-ask.for-INF
v,waʁas,w-aʁa-s,3-ask.for-INF
v,haʔas,w-aʔ,3-do.IMP
v,waʔas,w-aʔa,3-be
v,waʔas,w-aʔa-r-i,3-do.IPFV-CVB-COP2
v,waʔas,w-aʔa-r-i-j,3-do.IPFV-CVB-COP2-PST
v,waʔas,w-aʔa-r-i-jden,3-do.IPFV-CVB-COP2-IRR
v,waʔas,w-aʔa-r=a,3-do.IPFV-CVB=be
v,waʔas,w-aʔa-s,3-do.IPFV-INF
v,waʔas,w-aʔa-s-dɨ,3-do.IPFV-INF-ATTR
v,hɨwɨs,'w-ilc''a-r=a',3-give.IPFV-CVB=be
v,wɨkɨs,w-iš-i-j,3-become.IMP-COP2-PST
v,wɨkɨs,w-iši-ne,3-become.PFV-COND
v,wɨkɨs,w-iši-r,3-become.PFV-CVB
v,wɨkɨs,w-iši-r-ɨ-ma,1-become.PFV-CVB-COP2-Q
v,wɨkɨs,w-iši-r=a,3-become.PFV-CVB=be
v,wɨkɨs,w-iši-r=a-j,3-become.PFV-CVB=be-PST
v,wɨkɨs,w-iši-r=a-j=xa,3-become.PFV-CVB=be-PST=ADD
v,wiʔi,w-iʔi-d,3-come.IPFV-ATTR
v,wiʔi,w-iʔi-na,3-come.IPFV-CVB
v,?,w-ɨ-d-kal-dɨ,1-give-ATTR-SIMIL-ATTR
v,hɨwɨs,'w-ɨlc''a-r-i',3-give.IPFV-CVB-COP2
v,hɨwɨs,'w-ɨlc''a-r=a',3-give.IPFV-CVB=be
v,?,w-ɨrɨhɨ-r-i-j,3(?)-?-CVB-COP2-PST
v,waʔas,w-ɨʔɨ-n,3-do.PFV-NMLZ
v,waʔas,w-ɨʔɨ-r,3-do.PFV-CVB
v,???,w-urχa-ga,3-boil.IPFV-TEMP
v,?,'wɨʔɨt''i',?
v,wuruʔus,wu-ruʔg-u-r=a,3-go.PFV-CVB=be
v,ruʔus,wu-ruʔu-d,3-go.IPFV-ATTR
v,ruʔus,wu-ruʔu-r=a,3-go.IPFV-CVB=be
v,wuruʔus,wuruʔus,HPL-go.IPFV-LIM
v,?,xili<r>xu-r,<1>drown.PFV-CVB
v,huxus,xu-jne,say.PFV-COND
v,huxus,xu-jne=xa,say.PFV-COND=ADD
v,huxus,xu-ne,say.PFV-COND
v,huxus,xu-s,QUOT-INF
v,'hac''as','ǯ-ac''a-biš-e',NEG-know.IPFV-OBL.PL-ERG
v,'hac''as','ǯ-ac''a-d',NEG-know.IPFV-ATTR
v,'jič''es/jiʔi','ǯ-ič''e-di-r=a',NEG-want-ATTR-CVB=be
v,'wiq''es','ǯ-iq''i-d',NEG-die.PFV-ATTR
v,wɨkɨs,ǯ-iši-jne,NEG-become.PFV-COND
v,wɨkɨs,ǯ-iši-r,NEG-become.PFV-CVB
v,hɨwɨs,ǯ-iwɨ-r=a=xa,NEG-give.PFV-CVB=be=ADD
v,hɨwɨs,ǯ-iwɨlca-d-i-jden,NEG-give.IPFV-ATTR-COP2-COND
v,hɨwɨs,ǯ-iwu-r=a,NEG-4.give.PFV-CVB=be
v,wuχus,ǯ-ü<d>χu-d,NEG-<HPL>ANPL.give.birth.PFV-ATTR
v,'χaq''as','χ-aq''',PV-1.catch.IMP
v,'χaq''as','χ-aq''ɨ-deka',PV-4(?).hold.PFV-???(=deqa?)
v,?,χ-aʁu-r=xa,PV-1.throw.PFV-CVB=ADD
v,χeis,χ-eji-r,PV-1.fall.PFV-CVB
v,χukas,χ-u<d>k-a,PV-<4>ask-IMP
v,χutkas,χ-u<d>ku-r,PV-<4>ask.PFV-CVB
v,χutkas,χ-u<l>ka-r=a,PV-<HPL>ask.IPFV-CVB=be
v,?,χ-ulka-r=a,PV-ask.IPFV-CVB=be
v,'χaqaq''as','χa-q-aq''',PV-RE-1.hold.IMP
v,'χaqaq''as','χa-q-aq''u-r',PV-RE-1.catch.PFV-CBV
v,'χaqaq''as','χa-q-ǯ-aq''ɨ-r-ij-den',PV-RE-NEG-1.catch.PFV-CVB-IRR-CTRF
v,?,'χač''i<r>χ',<1>throw.PFV
v,?,'χač''i<r>χɨ-r',<1>throw.PFV-CVB
v,?,'χač''i<r>χɨ-r=a',<1>throw.PFV-CVB=be
v,'χaq''as','χaq''a-s',hold-INF
v,χar haʔas,χaˤr d-aʔa-s-dɨ,teach HPL-do.IPFV-INF-FUT
v,χaˤr haʔas,χaˤr h-a-j-ma-n,teach 1-do.IPFV-PST-LIM-NMLZ
v,?,χe-ʁ-ɨle-r=a,take.away-CVB=be
v,?,χɨˁ-ʁ-ɨχɨ-d,PV-PV-1.stand-ATTR
v,χowqas,χo-w-ɨ<r>ʁa-r=a,PV-3-<IPFV>hold.IPFV-CVB=be
v,χowɢas,χo-w-u<r>ga-r=a,PV-3-<IPFV>hold.IPFV-CVB=be
v,χowɢas,χowɢ-u-n,block-PFV-NMLZ
vb,aman,aman,safe
vb,aramiš,aramiš,search
vb,arʲamiš,arʲamiš,search
vb,begemiši,begemiši,like
vb,bezmiš,bezmiš,get.tired
vb,dagul,dagul,steal
vb,?,dajan-aǯaɣ,stay
vb,?,dutmiš,?
vb,fikir,fikɨr,thought
vb,iǯilas,iǯilas,label
vb,ješemiš,ješemiš,live
vb,jišemiš,jišemiš,live
vb,'q''abɨl','q''abɨl',accept
vb,suzmiš,suzmiš,strain
vb,uvažat,uvažat,respect[R]
vb,χatir,χatir,offend
vb,χaˤr,χaˤr,learning
